Rank,Team,GP,W,L,D,GF,GA,GD,Pts,PPG,StrengthIndex,SourceURL,Division,EventID,GroupID,League,last_updated
347,Mercury G2017 North 2,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436979,Schedule,40635,436979,Cincinnati United Fall Finale 2025,2025-11-03 13:45:30
348,Fairfield Optimist Soccer Club FOSC G17 Red,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436979,Schedule,40635,436979,Cincinnati United Fall Finale 2025,2025-11-03 13:45:30
349,LouCity / Racing Youth Academy Racing Academy 17 Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436979,Schedule,40635,436979,Cincinnati United Fall Finale 2025,2025-11-03 13:45:30
350,Cincinnati Elite FC Cincinnati Elite FC G17 Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
351,NWC Alliance Soccer Club NWC Alliance 17/18,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
352,STAR Rush Cincinnati STAR Rush G2017 Blue,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
353,Total Futbol Academy(OH) TFA G18 Premier,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
354,FC Storm FC Storm G17 Loveland Black,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
355,Little Miami FC Little Miami FC 2017 Girls,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
356,Mercury Mercury G17 West,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436980,Schedule,40635,436980,Cincinnati United Fall Finale 2025,2025-11-03 13:45:32
357,Fairfield Optimist Soccer Club FOSC G17 white,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436981,Schedule,40635,436981,Cincinnati United Fall Finale 2025,2025-11-03 13:45:35
358,Cincinnati United CULM 17G Betis,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436981,Schedule,40635,436981,Cincinnati United Fall Finale 2025,2025-11-03 13:45:35
359,SouthStars SC SouthStars SC G17,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436981,Schedule,40635,436981,Cincinnati United Fall Finale 2025,2025-11-03 13:45:35
360,Pride Soccer Club Pride SC 2017 Girls,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436981,Schedule,40635,436981,Cincinnati United Fall Finale 2025,2025-11-03 13:45:35
361,Club Ohio Club Ohio North Pre GA 16G,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436990,Schedule,40635,436990,Cincinnati United Fall Finale 2025,2025-11-03 13:45:37
362,Cincinnati United CULM 16G Atletico,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436990,Schedule,40635,436990,Cincinnati United Fall Finale 2025,2025-11-03 13:45:37
363,Elite FC Elite FC 2016 Girls Pre-ECNL,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436990,Schedule,40635,436990,Cincinnati United Fall Finale 2025,2025-11-03 13:45:37
364,Total Futbol Academy(OH) TFA G16 Elite,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436990,Schedule,40635,436990,Cincinnati United Fall Finale 2025,2025-11-03 13:45:37
365,Impact GFC  Impact GFC G16 Blue,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436991,Schedule,40635,436991,Cincinnati United Fall Finale 2025,2025-11-03 13:45:39
366,LouCity / Racing Youth Academy Racing Academy 16 Purple,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436991,Schedule,40635,436991,Cincinnati United Fall Finale 2025,2025-11-03 13:45:39
367,FC Storm FC Storm G16 Loveland Orange,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436991,Schedule,40635,436991,Cincinnati United Fall Finale 2025,2025-11-03 13:45:39
368,Ohio Premier 2016 Girls Academy UA Grey,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436991,Schedule,40635,436991,Cincinnati United Fall Finale 2025,2025-11-03 13:45:39
369,Cincinnati United CUSE 16G Barcelona,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436991,Schedule,40635,436991,Cincinnati United Fall Finale 2025,2025-11-03 13:45:39
370,Cincinnati United CUSE 16G Chelsea,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
371,Little Miami FC Little Miami FC 2016 Girls,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
372,FC Storm FC Storm G16 Loveland White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
373,Pride Soccer Club Pride SC 2016 Girls,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
374,Cincy SC Cincy SC G16 Navy,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
375,Elite FC Elite FC 2016 Girls Premier,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
376,Cincinnati United CUSE 16G Dortmund,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
377,Butler United SC ESC Premier G16 Purple Pulse,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436992,Schedule,40635,436992,Cincinnati United Fall Finale 2025,2025-11-03 13:45:42
378,LouCity / Racing Youth Academy Racing Academy 16 Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
379,Cincinnati United CUSE 16G Everton,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
380,OSA Independent Teams Nationals G10,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
381,Cincinnati United CULM 16G Bilbao,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
382,Edgewood Premier FC Edgewood Premier FC G16,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
383,Lakota Futbol Club Lakota FC G16 White,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437486,Schedule,40635,437486,Cincinnati United Fall Finale 2025,2025-11-03 13:45:44
384,Oak Hills Youth Athletics Oak Hills Premier Girls 2016,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
385,Elite FC Elite FC 2016 Girls Blue 1,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
386,Pleasant Ridge Football Club Pleasant Ridge Football Club G2016,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
387,Central Ohio Elite COE 2016/2017G Blue,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
388,Grove City Kids Association GCKA 2016G Red,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
389,FC Storm FC Storm G16 Loveland Black,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
390,Elevate FC Elevate FC GU10 2016,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
391,Independence SC ISC G16 Roaring Thunder,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436994,Schedule,40635,436994,Cincinnati United Fall Finale 2025,2025-11-03 13:45:47
392,Cincinnati United CU Northwest 16/17G Atalanta,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437018,Schedule,40635,437018,Cincinnati United Fall Finale 2025,2025-11-03 13:45:49
393,Cincy SC Cincy SC G16 White,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437018,Schedule,40635,437018,Cincinnati United Fall Finale 2025,2025-11-03 13:45:49
394,LSO United LSO United G16,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437018,Schedule,40635,437018,Cincinnati United Fall Finale 2025,2025-11-03 13:45:49
395,Madeira FC Madeira FC G2016 Orange,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437018,Schedule,40635,437018,Cincinnati United Fall Finale 2025,2025-11-03 13:45:49
396,Perrysburg SC PSC G2015 Gold,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437048,Schedule,40635,437048,Cincinnati United Fall Finale 2025,2025-11-03 13:45:51
397,Lakota Futbol Club Lakota FC G15 Black,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437048,Schedule,40635,437048,Cincinnati United Fall Finale 2025,2025-11-03 13:45:51
398,Cincinnati United CUSE 16G AC Milan,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437048,Schedule,40635,437048,Cincinnati United Fall Finale 2025,2025-11-03 13:45:51
399,Club Ohio Club Ohio North Pre GA 15G,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437048,Schedule,40635,437048,Cincinnati United Fall Finale 2025,2025-11-03 13:45:51
400,Ohio Elite Soccer Academy Ohio Elite Pre-ECNL RL G15,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437052,Schedule,40635,437052,Cincinnati United Fall Finale 2025,2025-11-03 13:45:54
401,Fusion FC NKY Fusion FC G15 Green,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437052,Schedule,40635,437052,Cincinnati United Fall Finale 2025,2025-11-03 13:45:54
402,Cincinnati United CUP 15G Silver,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437052,Schedule,40635,437052,Cincinnati United Fall Finale 2025,2025-11-03 13:45:54
403,Ohio Premier 2015 Girls Sears,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437052,Schedule,40635,437052,Cincinnati United Fall Finale 2025,2025-11-03 13:45:54
404,Lakota Futbol Club LFC G15 Red,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
405,Cincinnati United CUP 15G North,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
406,Mercury Mercury G15 North,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
407,Total Futbol Academy(OH) TFA G15 Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
408,Northwest Cincy Soccer Coalition Northwest Cincy SC G15 Blue,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
409,FC Storm FC Storm G15 Premier 2,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
410,Cincinnati United CUP 15G South,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
411,Ohio Premier 2015 Girls Agnew,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437059,Schedule,40635,437059,Cincinnati United Fall Finale 2025,2025-11-03 13:45:56
412,Michigan Stars Elite SC MI Stars Oakland 15G Blue,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437063,Schedule,40635,437063,Cincinnati United Fall Finale 2025,2025-11-03 13:45:59
413,Cincy SC Cincy SC G15 Elite,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437063,Schedule,40635,437063,Cincinnati United Fall Finale 2025,2025-11-03 13:45:59
414,Fairfield Optimist Soccer Club FOSC G15 Premier,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437063,Schedule,40635,437063,Cincinnati United Fall Finale 2025,2025-11-03 13:45:59
415,Club Ohio Club Ohio North 15G Green II,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437063,Schedule,40635,437063,Cincinnati United Fall Finale 2025,2025-11-03 13:45:59
416,Total Futbol Academy(OH) TFA G15 Premier,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
417,Cincy SC Cincy SC G15 Navy,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
418,Kings Hammer Soccer Club KHPA NKY G15-1,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
419,FC Storm FC Storm G15 Orange,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
420,Cincinnati United CUSE 15G Arsenal,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
421,NWC Alliance Soccer Club NWC Alliance 15/16,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437064,Schedule,40635,437064,Cincinnati United Fall Finale 2025,2025-11-03 13:46:01
422,Fusion FC NKY Fusion FC G15 Black,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
423,Cincy SC Cincy SC G15 Orange,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
424,Cincinnati United CUSE 15G Barcelona,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
425,Madeira FC Madeira FC G2015 Orange,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
426,Eclipse FC Eclipse FC Tornadoes,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
427,SouthStars SC SouthStars SC G15 White,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
428,Pride Soccer Club Pride SC 2015 G Copa,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
429,Cincinnati West CWSC G15 Academy Red,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437065,Schedule,40635,437065,Cincinnati United Fall Finale 2025,2025-11-03 13:46:04
430,Cincinnati United CU North 15G Puma One,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437067,Schedule,40635,437067,Cincinnati United Fall Finale 2025,2025-11-03 13:46:06
431,Madeira FC Madeira FC G2015 Blue,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437067,Schedule,40635,437067,Cincinnati United Fall Finale 2025,2025-11-03 13:46:06
432,STAR Rush Cincinnati STAR Rush G2015 White,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437067,Schedule,40635,437067,Cincinnati United Fall Finale 2025,2025-11-03 13:46:06
433,Total Futbol Academy(OH) TFA G14 Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
434,Cincy SC Cincy SC G14 Premier,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
435,Alliance Cincinnati SC ACSC G2014 Gold Academy,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
436,Ohio Premier 2014 Girls Pre-ECNL UA,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
437,Cincinnati United CUP 15G Gold,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
438,Lakota Futbol Club Lakota FC G14 Black,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437076,Schedule,40635,437076,Cincinnati United Fall Finale 2025,2025-11-03 13:46:08
439,Kings Hammer Soccer Club KHPA CINCY G14-1,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
440,Madeira FC Madeira FC G2014 Orange,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
441,NWC Alliance Soccer Club NWC Alliance U11 Girls Elite,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
442,Fusion FC NKY Fusion FC G14 Green,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
443,Cincy SC Cincy SC G14 Elite,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
444,Club Ohio Club Ohio West 14G Green,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
445,Total Futbol Academy(OH) TFA G14 Premier,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
446,Kings Hammer Soccer Club KHPA NKY G14-1,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437077,Schedule,40635,437077,Cincinnati United Fall Finale 2025,2025-11-03 13:46:11
447,Cincinnati West CWSC G14 Academy Red,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437078,Schedule,40635,437078,Cincinnati United Fall Finale 2025,2025-11-03 13:46:13
448,Cincy SC Cincy SC G14 Navy,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437078,Schedule,40635,437078,Cincinnati United Fall Finale 2025,2025-11-03 13:46:13
449,Fusion FC NKY Fusion FC G14 Black,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437078,Schedule,40635,437078,Cincinnati United Fall Finale 2025,2025-11-03 13:46:13
450,Independence SC ISC G14 Rebels,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437078,Schedule,40635,437078,Cincinnati United Fall Finale 2025,2025-11-03 13:46:13
451,Cincinnati United CU North 14G Puma One,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437079,Schedule,40635,437079,Cincinnati United Fall Finale 2025,2025-11-03 13:46:15
452,FC Storm FC Storm G14 White,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437079,Schedule,40635,437079,Cincinnati United Fall Finale 2025,2025-11-03 13:46:15
453,LSO United LSO United G14,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437079,Schedule,40635,437079,Cincinnati United Fall Finale 2025,2025-11-03 13:46:15
454,Ohio United FC Ohio United FC G14 Academy,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437079,Schedule,40635,437079,Cincinnati United Fall Finale 2025,2025-11-03 13:46:15
455,Grove City Kids Association GCKA 2014G,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
456,Little Miami FC Little Miami FC 2014 Girls Green,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
457,Dynamo FC Dynamo 2014 Girls Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
458,AC Elite AC Elite G14,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
459,NWC Alliance Soccer Club NWC Alliance 2014,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
460,Central Ohio Elite COE 2014G Sky,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
461,LouCity / Racing Youth Academy Racing Shelby 14 Purple,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
462,Oxford United FC(OH) Oxford United G2014,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437080,Schedule,40635,437080,Cincinnati United Fall Finale 2025,2025-11-03 13:46:18
463,Impact GFC  Impact GFC G13 PreSQC,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437081,Schedule,40635,437081,Cincinnati United Fall Finale 2025,2025-11-03 13:46:20
464,Cincinnati United CUP 14G Gold,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437081,Schedule,40635,437081,Cincinnati United Fall Finale 2025,2025-11-03 13:46:20
465,Little Miami FC Little Miami FC 2013 Girls,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437081,Schedule,40635,437081,Cincinnati United Fall Finale 2025,2025-11-03 13:46:20
466,Total Futbol Academy(OH) TFA G13 Elite,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437081,Schedule,40635,437081,Cincinnati United Fall Finale 2025,2025-11-03 13:46:20
467,Cincy SC Cincy SC G13 Premier,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437081,Schedule,40635,437081,Cincinnati United Fall Finale 2025,2025-11-03 13:46:20
468,Tempest FC TempesTFC G13 Premier,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437082,Schedule,40635,437082,Cincinnati United Fall Finale 2025,2025-11-03 13:46:23
469,Cincinnati West CWSC G13 Academy Red,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437082,Schedule,40635,437082,Cincinnati United Fall Finale 2025,2025-11-03 13:46:23
