Team,Opponent,Date,Time,Location,Score,GF,GA,Result,IsHome,EventID,GroupID,SourceURL
Polaris Soccer Club Polaris SC 15B Sky,Lancaster Select Soccer Association (LSSA) LSSA 2015 Boys,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,MVSA Sting MV Sting SC u11 Boys 2015,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Columbus United Columbus United B'15 Lions,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Columbus Force SC CE 2015B Arsenal FC,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Whetstone Park Rangers Whetstone Park Rangers Hoops 2015,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Columbus Force SC CE 2015B AC Milan,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Blast FC Soccer Academy Blast FC 2015B Red,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,,,,,,,,,True,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Club Ohio Club Ohio North Pre MLS NEXT 15B,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Worthington United Worthington United 94 2015 Boys Navy II,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Grove City Kids Association GCKA 2015B Blue,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Olimpia USA Soccer Olimpia USA 2015/2016 BU10,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Locker Soccer Academy Locker Elite Fiorintina 2015 Boys,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,FC Columbus FC Columbus Brazil 2015 Boys,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Dublin United Soccer Club DUSC Cobras 2016 Boys,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Northwest FC Northwest FC 2015B Blue,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Grandview FC Grandview FC 2015 Boys Blue,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Elite FC Elite FC 2015 Boys OCL White,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Dublin United Soccer Club DUSC Grizzlies 2015 Boys,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Grove City Kids Association GCKA 2015B Red,,,,,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Blast FC Soccer Academy Blast FC 2015B Red,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",Powell - Liberty Park - TBA,-,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Worthington United Worthington United 94 2014 Boys Navy III,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",Westerville - Cooper Park - Dummy,-,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Worthington United WSP Cobra FC 2015 Boys,,"Dec 25, 202510:30 AM – 11:35 AM ESTCanceled",Westerville - Cooper Park - Cooper - 05B (9v9),-,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Polaris Soccer Club Polaris SC 15B Sky,Club Ohio Club Ohio East Pre MLS NEXT 15B,,"Dec 25, 20253:20 PM – 4:25 PM ESTCanceled",Lewis Center - North Road Park - North Road Park 9v9 A,-,,,,False,45535,418550,https://system.gotsport.com/org_event/events/45535/schedules?group=418550
Columbus Force SC CE 2015B Scorpions,Barcelona United Barcelona United Elite 15B,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Final Third Foundation Affiliate Galacticos FC 2015,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Pride Soccer Club Pride SC 2015B Samba,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Final Third Foundation Affiliate 2015 CEFC Özil,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Granville United FC Granville United FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Liberty Union Youth Soccer Assocation Baltimore Soccer Club 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Glory SC Glory SC 2015 Sipe,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,SP Soccer Academy SP Soccer Academy 2015 Boys Blue 2,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Johnstown FC Johnstown FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Columbus Force SC Columbus Force 15B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Columbus United Columbus United B'15 Foxes,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Sporting Columbus Sporting Columbus Boys 2015 COPL I,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,,,,,,,,,True,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Worthington United WSP Cobra FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Club Ohio Club Ohio West 15B Academy,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Upper Arlington United UAU 2015 BU U11 SILVER,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Club Oranje Club Oranje Raptors 2015 BU11,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,LFC United LFC United 2016 B Elite 1,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Grandview FC Grandview FC Boys 2015 - 5th Grade,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Grove City Kids Association GCKA 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Northwest FC Northwest FC 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Ohio Premier 2015 Boys OCL,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Club Ohio Club Ohio East 15B Green,,"Dec 25, 202512:00 PM – 1:05 PM ESTCanceled",Obetz - Memorial Park - OB-03 Obetz (9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Blast FC Soccer Academy Blast FC 2015B Red,,"Dec 25, 20254:30 PM – 5:35 PM ESTCanceled",Powell - Liberty Park - LP-04 (Liberty Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Final Third Foundation Affiliate Galacticos FC 2015,,"Dec 25, 20254:45 PM – 5:50 PM ESTCanceled",Gahanna - Thompson Park - TP-01 (Thompson Park Ga) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Columbus United Columbus United B'15 Foxes,,"Dec 25, 20255:00 PM – 6:05 PM ESTCanceled",Johnstown - JYAA Belt Field  - Belt Park (Chambers Outfield - 9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Upper Arlington United UAU 2015 BU U11 SILVER,,"Dec 25, 20259:00 AM – 10:05 AM ESTCanceled",Grandview Heights High School - Stadium,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC CE 2015B Scorpions,Ohio Premier 2015 Boys OCL,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",UA - Sunny 95 Park - SU-02 (Sunny 95 Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Barcelona United Barcelona United Elite 15B,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Final Third Foundation Affiliate Galacticos FC 2015,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Pride Soccer Club Pride SC 2015B Samba,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Final Third Foundation Affiliate 2015 CEFC Özil,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Granville United FC Granville United FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Liberty Union Youth Soccer Assocation Baltimore Soccer Club 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Glory SC Glory SC 2015 Sipe,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,SP Soccer Academy SP Soccer Academy 2015 Boys Blue 2,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Johnstown FC Johnstown FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,,,,,,,,,True,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Columbus United Columbus United B'15 Foxes,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Sporting Columbus Sporting Columbus Boys 2015 COPL I,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Columbus Force SC CE 2015B Scorpions,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Worthington United WSP Cobra FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Club Ohio Club Ohio West 15B Academy,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Upper Arlington United UAU 2015 BU U11 SILVER,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Club Oranje Club Oranje Raptors 2015 BU11,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,LFC United LFC United 2016 B Elite 1,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Grandview FC Grandview FC Boys 2015 - 5th Grade,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Grove City Kids Association GCKA 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Northwest FC Northwest FC 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Ohio Premier 2015 Boys OCL,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Club Ohio Club Ohio East 15B Green,,"Dec 25, 202512:00 PM – 1:05 PM ESTCanceled",Obetz - Memorial Park - OB-03 Obetz (9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Blast FC Soccer Academy Blast FC 2015B Red,,"Dec 25, 20254:30 PM – 5:35 PM ESTCanceled",Powell - Liberty Park - LP-04 (Liberty Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Final Third Foundation Affiliate Galacticos FC 2015,,"Dec 25, 20254:45 PM – 5:50 PM ESTCanceled",Gahanna - Thompson Park - TP-01 (Thompson Park Ga) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Columbus United Columbus United B'15 Foxes,,"Dec 25, 20255:00 PM – 6:05 PM ESTCanceled",Johnstown - JYAA Belt Field  - Belt Park (Chambers Outfield - 9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Upper Arlington United UAU 2015 BU U11 SILVER,,"Dec 25, 20259:00 AM – 10:05 AM ESTCanceled",Grandview Heights High School - Stadium,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Columbus Force SC Columbus Force 15B White,Ohio Premier 2015 Boys OCL,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",UA - Sunny 95 Park - SU-02 (Sunny 95 Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Barcelona United Barcelona United Elite 15B,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Final Third Foundation Affiliate Galacticos FC 2015,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Pride Soccer Club Pride SC 2015B Samba,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Final Third Foundation Affiliate 2015 CEFC Özil,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Granville United FC Granville United FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Liberty Union Youth Soccer Assocation Baltimore Soccer Club 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Glory SC Glory SC 2015 Sipe,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,SP Soccer Academy SP Soccer Academy 2015 Boys Blue 2,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,,,,,,,,,True,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Columbus Force SC Columbus Force 15B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Columbus United Columbus United B'15 Foxes,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Sporting Columbus Sporting Columbus Boys 2015 COPL I,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Columbus Force SC CE 2015B Scorpions,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Worthington United WSP Cobra FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Club Ohio Club Ohio West 15B Academy,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Upper Arlington United UAU 2015 BU U11 SILVER,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Club Oranje Club Oranje Raptors 2015 BU11,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,LFC United LFC United 2016 B Elite 1,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Grandview FC Grandview FC Boys 2015 - 5th Grade,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Grove City Kids Association GCKA 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Northwest FC Northwest FC 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Ohio Premier 2015 Boys OCL,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Club Ohio Club Ohio East 15B Green,,"Dec 25, 202512:00 PM – 1:05 PM ESTCanceled",Obetz - Memorial Park - OB-03 Obetz (9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Blast FC Soccer Academy Blast FC 2015B Red,,"Dec 25, 20254:30 PM – 5:35 PM ESTCanceled",Powell - Liberty Park - LP-04 (Liberty Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Final Third Foundation Affiliate Galacticos FC 2015,,"Dec 25, 20254:45 PM – 5:50 PM ESTCanceled",Gahanna - Thompson Park - TP-01 (Thompson Park Ga) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Columbus United Columbus United B'15 Foxes,,"Dec 25, 20255:00 PM – 6:05 PM ESTCanceled",Johnstown - JYAA Belt Field  - Belt Park (Chambers Outfield - 9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Upper Arlington United UAU 2015 BU U11 SILVER,,"Dec 25, 20259:00 AM – 10:05 AM ESTCanceled",Grandview Heights High School - Stadium,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Johnstown FC Johnstown FC 2015 Boys,Ohio Premier 2015 Boys OCL,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",UA - Sunny 95 Park - SU-02 (Sunny 95 Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Barcelona United Barcelona United Elite 15B,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Final Third Foundation Affiliate Galacticos FC 2015,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Pride Soccer Club Pride SC 2015B Samba,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Final Third Foundation Affiliate 2015 CEFC Özil,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Granville United FC Granville United FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Liberty Union Youth Soccer Assocation Baltimore Soccer Club 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Glory SC Glory SC 2015 Sipe,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,SP Soccer Academy SP Soccer Academy 2015 Boys Blue 2,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Johnstown FC Johnstown FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Columbus Force SC Columbus Force 15B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Columbus United Columbus United B'15 Foxes,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Sporting Columbus Sporting Columbus Boys 2015 COPL I,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Columbus Force SC CE 2015B Scorpions,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Worthington United WSP Cobra FC 2015 Boys,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Club Ohio Club Ohio West 15B Academy,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Upper Arlington United UAU 2015 BU U11 SILVER,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,,,,,,,,,True,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,LFC United LFC United 2016 B Elite 1,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Grandview FC Grandview FC Boys 2015 - 5th Grade,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Grove City Kids Association GCKA 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Northwest FC Northwest FC 2015B White,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Ohio Premier 2015 Boys OCL,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Club Ohio Club Ohio East 15B Green,,"Dec 25, 202512:00 PM – 1:05 PM ESTCanceled",Obetz - Memorial Park - OB-03 Obetz (9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Blast FC Soccer Academy Blast FC 2015B Red,,"Dec 25, 20254:30 PM – 5:35 PM ESTCanceled",Powell - Liberty Park - LP-04 (Liberty Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Final Third Foundation Affiliate Galacticos FC 2015,,"Dec 25, 20254:45 PM – 5:50 PM ESTCanceled",Gahanna - Thompson Park - TP-01 (Thompson Park Ga) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Columbus United Columbus United B'15 Foxes,,"Dec 25, 20255:00 PM – 6:05 PM ESTCanceled",Johnstown - JYAA Belt Field  - Belt Park (Chambers Outfield - 9v9),-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Upper Arlington United UAU 2015 BU U11 SILVER,,"Dec 25, 20259:00 AM – 10:05 AM ESTCanceled",Grandview Heights High School - Stadium,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Club Oranje Club Oranje Raptors 2015 BU11,Ohio Premier 2015 Boys OCL,,"Dec 25, 202510:00 AM – 11:05 AM ESTCanceled",UA - Sunny 95 Park - SU-02 (Sunny 95 Park) 9v9,-,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Upper Arlington United UAU 2015 BU U11 SILVER,Barcelona United Barcelona United Elite 15B,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Upper Arlington United UAU 2015 BU U11 SILVER,Final Third Foundation Affiliate Galacticos FC 2015,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Upper Arlington United UAU 2015 BU U11 SILVER,Pride Soccer Club Pride SC 2015B Samba,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
Upper Arlington United UAU 2015 BU U11 SILVER,Final Third Foundation Affiliate 2015 CEFC Özil,,,,,,,,False,45535,418551,https://system.gotsport.com/org_event/events/45535/schedules?group=418551
