Rank,Team,GP,W,L,D,GF,GA,GD,Pts,PPG,StrengthIndex,SourceURL,Division,EventID,GroupID,League,last_updated
1,Club Ohio Club Ohio West 17B Green,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389754,Schedule,44565,389754,GotSport Tournament,2025-11-02 22:39:55
2,Grasshoppers FC Grasshoppers FC - 2017B Teal,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389754,Schedule,44565,389754,GotSport Tournament,2025-11-02 22:39:55
3,Club Oranje Club Oranje Raptors 2017 BU09 Oranje,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389754,Schedule,44565,389754,GotSport Tournament,2025-11-02 22:39:55
4,Worthington United Worthington United 94 2017 Boys Navy I,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389754,Schedule,44565,389754,GotSport Tournament,2025-11-02 22:39:55
1,Club Ohio Club Ohio West 17B Green II,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389755,Schedule,44565,389755,GotSport Tournament,2025-11-02 22:39:57
2,Elite FC Elite FC 2017 Boys Pre-ECNL,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389755,Schedule,44565,389755,GotSport Tournament,2025-11-02 22:39:57
3,Northwest FC Northwest FC 2017B Blue,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389755,Schedule,44565,389755,GotSport Tournament,2025-11-02 22:39:58
4,Team Challenger FC North Team Challenger FC B17 Black,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389755,Schedule,44565,389755,GotSport Tournament,2025-11-02 22:39:58
1,Club Ohio Club Ohio North 17B Academy,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389757,Schedule,44565,389757,GotSport Tournament,2025-11-02 22:40:00
2,LouCity / Racing Youth Academy LouCity Oldham 17 Purple,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389757,Schedule,44565,389757,GotSport Tournament,2025-11-02 22:40:00
3,Green SA GSA Academy BOYS Tournament 2017,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389757,Schedule,44565,389757,GotSport Tournament,2025-11-02 22:40:00
4,Club Ohio Club Ohio United 2017B,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389757,Schedule,44565,389757,GotSport Tournament,2025-11-02 22:40:00
4,Cuyahoga Valley Soccer Academy CVSA 2017 Boys,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389757,Schedule,44565,389757,GotSport Tournament,2025-11-02 22:40:00
1,Grasshoppers FC Grasshoppers FC - 2018B Pool 1,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
2,Club Ohio Club Ohio West 17B Academy II,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
3,Worthington United Worthington United 94 2017 Boys Red,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
4,Square One Sports SOS 2017 Boys,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
1,Dublin United Soccer Club DUSC Shelbourne 2017 Boys,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
2,Mountaineer United Soccer Club MUSC 2017 Boys,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
3,Northwest FC Northwest FC 2017B White,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
4,Club Ohio Club Ohio West 18B Academy,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=389756,Schedule,44565,389756,GotSport Tournament,2025-11-02 22:40:02
1,Club Ohio Club Ohio West 18B Academy II,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=436954,Schedule,44565,436954,GotSport Tournament,2025-11-02 22:40:04
2,Dublin Soccer League DSX Orange 2018B,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=436954,Schedule,44565,436954,GotSport Tournament,2025-11-02 22:40:04
3,Sporting Columbus Sporting Columbus Boys 2018 I,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=436954,Schedule,44565,436954,GotSport Tournament,2025-11-02 22:40:04
4,Worthington United Worthington United 2018 Boys White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/44565/results?group=436954,Schedule,44565,436954,GotSport Tournament,2025-11-02 22:40:04
1,Grasshoppers FC Grasshoppers FC - 2018B Pool 1,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
2,Kings Hammer New Albany KHJ1 New Albany B18,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
3,Ohio Premier 2018 Boys Academy UA Black,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
4,Ohio Premier 2018 Boys Academy Dublin Black,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
5,Barcelona United Barcelona United Elite 18B,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
6,Club Ohio Club Ohio West 18B Academy,0,0,0,0,0,0,0,14,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
7,Columbus Force SC Columbus Force 18B Premier,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418523,Schedule,45535,418523,GotSport Tournament,2025-11-02 22:40:11
1,Club Oranje Club Oranje Raptors 2018 BU08 Oranje,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
2,Elite FC Elite FC 2018 Boys Arsenal,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
3,Grasshoppers FC Grasshoppers FC - 2018B Pool 1 Black,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
4,Northwest FC Northwest FC 2018B Academy Orange,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
5,Ohio Premier 2018 Boys Academy Dublin Grey,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
6,Ohio Premier 2018 Boys Academy UA Grey,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
7,Sporting Columbus Sporting Columbus Boys 2018 I,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418524,Schedule,45535,418524,GotSport Tournament,2025-11-02 22:40:13
1,Blast FC Soccer Academy Blast FC 2018B,0,0,0,0,0,0,0,20,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
2,Columbus Force SC CE 2018B Net Ninjas,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
3,Delaware Knights Delaware Knights 2018 BU08,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
4,Johnstown FC Johnstown FC 2018 Boys,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
5,Polaris Soccer Club Polaris SC 18B Navy,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
6,Sporting Columbus Sporting Columbus Boys 2018 II,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
1,Club Ohio Club Ohio West 18B Academy II,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
2,Dublin United Soccer Club DUSC Sharks 2018 Boys,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
3,Club Oranje Club Oranje Raptors 2018 BU08 Navy,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
4,Grove City Kids Association GCKA 2018B,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
5,Elite FC Elite FC 2018 Boys Liverpool,0,0,0,0,0,0,0,19,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
6,Elite FC Elite FC 2018 Boys Tottenham,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
7,LFC United LFC United 2018 B Elite,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
8,LFC United LFC United 2018 B Elite 2,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
9,Northwest FC Northwest FC 2018B Academy Blue,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
10,Upper Arlington United UAU 2018 BU U8 BLACK,0,0,0,0,0,0,0,29,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
11,Worthington United WSP Hawkeyes Blue SC 2018 Boys,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
1,Barcelona United Barcelona United Elite II 18B,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
2,Lancaster Select Soccer Association,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
3,Pataskala Futbol Club Extreme,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
4,Pride Soccer Club Pride SC 2019/2018 Boys Copa,0,0,0,0,0,0,0,24,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
5,Zanesville Arsenal SC Zanesville Arsenal SC 2018B,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
6,NASA Xtabi NASA Xtabi 2018 Boys,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418528,Schedule,45535,418528,GotSport Tournament,2025-11-02 22:40:15
1,Club Ohio Club Ohio West 19B Academy,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
2,Club Ohio Club Ohio West 19B Academy II,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
3,Club Ohio Club Ohio East 18B Academy,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
4,Columbus Force SC Columbus Force 18B Blue,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
5,Columbus United Columbus United B'18 Academy,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
6,Grasshoppers FC Grasshoppers FC - 2018B Pool 2,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
7,Worthington United Worthington United 94 2018 Boys Navy 1,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
8,Xcel Sports Soccer Academy Xcel 2018,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418525,Schedule,45535,418525,GotSport Tournament,2025-11-02 22:40:18
1,Club Ohio Club Ohio North 18B Academy,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
2,Freedom Soccer Club Freedom 2018 Boys,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
3,Worthington United Worthington United 94 2018 Boys Red,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
4,Worthington United Worthington United 94 2018 Boys White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
5,Locker Soccer Academy Locker Elite Como 2018 Boys,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
6,Locker Soccer Academy Locker Elite Cremonese 2018 Boys,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
1,Club Ohio Club Ohio East 19B Academy,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
2,Granville United FC Granville United FC 2018 Boys,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
3,Old Town Soccer Club OTSC 2018 Boys,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
4,SP Soccer Academy SP Soccer Academy 2018 Boys Blue,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
5,Sporting Columbus Sporting Columbus Boys 2018 Bexley,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
6,Sporting Columbus Sporting Columbus Boys 2019,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418526,Schedule,45535,418526,GotSport Tournament,2025-11-02 22:40:20
1,Club Ohio Club Ohio West 17B Green,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
2,Club Oranje Club Oranje Raptors 2017 BU09 Oranje,0,0,0,0,0,0,0,20,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
3,Columbus Force SC Columbus Force 17B Premier,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
4,Columbus United Columbus United B'17s,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
5,Kings Hammer New Albany KHJ1 New Albany B17,0,0,0,0,0,0,0,22,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
6,Northwest FC Northwest FC 2017B Orange,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
7,Ohio Premier 2017 Boys Academy Dublin Black,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
8,Sporting Columbus Sporting Columbus Boys 2017 I,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
9,Worthington United Worthington United 94 2017 Boys Navy I,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
10,Elite FC Elite FC 2017 Boys Pre-ECNL,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=417559,Schedule,45535,417559,GotSport Tournament,2025-11-02 22:40:22
1,Barcelona United Barcelona United Elite 17B,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
2,Glory SC Glory SC 2017 Ellos,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
3,Grove City Kids Association GCKA 2017B Blue,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
4,Kings Hammer New Albany KHJ2 New Albany B17,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
5,Ohio Premier 2017 Boys Academy UA Black,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
6,Zanesville Arsenal SC Zanesville Arsenal SC 2017B,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
1,Club Ohio Club Ohio West 17B Green II,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
2,Elite FC Elite FC 2017 Boys Premier Arsenal,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
3,Northwest FC Northwest FC 2017B Blue,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
4,Ohio Premier 2017 Boys Academy Dublin Grey,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
5,Polaris Soccer Club Polaris SC 17B Navy,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
6,Worthington United Worthington United 94 2017 Boys Navy II,0,0,0,0,0,0,0,15,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
7,Columbus Force SC Columbus Force 17B Blue,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418531,Schedule,45535,418531,GotSport Tournament,2025-11-02 22:40:25
1,Blast FC Soccer Academy Blast FC 2017B,0,0,0,0,0,0,0,27,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
2,Kings Hammer New Albany KHJ3 New Albany B17,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
3,MVSA Sting MV Sting SC u9 Boys 2017,0,0,0,0,0,0,0,16,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
4,Ohio Youth Academy Ohio Youth Academy 2017,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
5,Pride Soccer Club Pride SC 2017B Copa,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
6,Saving Grace Soccer Club Saving Grace Soccer Club 2017 Boys,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
7,Sporting Columbus Sporting Columbus Boys 2017 II,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
8,Whetstone Park Rangers Whetstone Park Rangers Red 2017,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
1,Club Ohio Club Ohio North 17B Academy,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
2,Club Ohio Club Ohio West 17B Academy,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
3,Club Oranje Club Oranje Raptors 2017 BU09 Navy,0,0,0,0,0,0,0,13,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
4,Columbus Force SC Columbus Force 17B White,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
5,Grandview FC Grandview FC 2017 Boys Blue,0,0,0,0,0,0,0,18,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
6,Ohio Premier 2017 Boys Academy Dublin White,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
7,Ohio Premier 2017 Boys Academy UA Grey,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
8,Polaris Soccer Club Polaris SC 17B Gray,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
9,Upper Arlington United UAU 2017 BU U9 GOLD,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418533,Schedule,45535,418533,GotSport Tournament,2025-11-02 22:40:27
1,Club Ohio Club Ohio North 17B Academy II,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
2,Columbus Force SC CE 2017B Soccer Sharks,0,0,0,0,0,0,0,11,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
3,Delaware Knights Delaware Knights 2017 BU09,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
4,Locker Soccer Academy Locker Elite Lecce 2017 Boys,0,0,0,0,0,0,0,21,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
5,Locker Soccer Academy Locker Elite Parma 2017 Boys,0,0,0,0,0,0,0,12,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
6,Worthington United Worthington United 94 2017 Boys Red,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
7,Worthington United Worthington United 94 2017 Boys White,0,0,0,0,0,0,0,8,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
8,Worthington United WSP Golden Hawkeyes 2017 Boys,0,0,0,0,0,0,0,10,0,15.0,https://system.gotsport.com/org_event/events/45535/results?group=418537,Schedule,45535,418537,GotSport Tournament,2025-11-02 22:40:30
